,horario,dia,mes,energia,cor_atrasada,cor_principal,med_CO2,fat_pot_atrasado,fat_pot_principal,seg_no_dia,est_semanal,dia_semana,carga
7960,22:15:00,24,3,3.31,1.4,9.68,0.0,92.1,32.35,80100,Final de Semana,Sabado,Carga media
7961,22:30:00,24,3,3.1,3.71,0.0,0.0,64.12,100.0,81000,Final de Semana,Sabado,Carga media
7962,22:45:00,24,3,3.1,3.64,0.0,0.0,64.84,100.0,81900,Final de Semana,Sabado,Carga media
7963,23:00:00,24,3,4.1,4.57,0.0,0.0,66.78,100.0,82800,Final de Semana,Sabado,Carga media
7964,23:15:00,24,3,4.0,4.39,0.0,0.0,67.35,100.0,83700,Final de Semana,Sabado,Carga leve
7965,23:30:00,24,3,3.28,3.46,0.0,0.0,68.8,100.0,84600,Final de Semana,Sabado,Carga leve
7966,23:45:00,24,3,3.02,3.1,0.0,0.0,69.78,100.0,85500,Final de Semana,Sabado,Carga leve
7967,00:00:00,24,3,2.99,3.17,0.0,0.0,68.62,100.0,0,Final de Semana,Sabado,Carga leve
7968,00:15:00,25,3,3.02,3.17,0.0,0.0,68.98,100.0,900,Final de Semana,Domingo,Carga leve
7969,00:30:00,25,3,3.02,3.28,0.0,0.0,67.73,100.0,1800,Final de Semana,Domingo,Carga leve
7970,00:45:00,25,3,3.1,3.24,0.0,0.0,69.13,100.0,2700,Final de Semana,Domingo,Carga leve
7971,01:00:00,25,3,3.02,3.24,0.0,0.0,68.18,100.0,3600,Final de Semana,Domingo,Carga leve
7972,01:15:00,25,3,3.02,3.35,0.0,0.0,66.96,100.0,4500,Final de Semana,Domingo,Carga leve
7973,01:30:00,25,3,3.1,3.42,0.0,0.0,67.16,100.0,5400,Final de Semana,Domingo,Carga leve
7974,01:45:00,25,3,3.06,3.53,0.0,0.0,65.5,100.0,6300,Final de Semana,Domingo,Carga leve
7975,02:00:00,25,3,3.2,3.74,0.0,0.0,65.01,100.0,7200,Final de Semana,Domingo,Carga leve
7976,02:15:00,25,3,3.64,4.28,0.0,0.0,64.79,100.0,8100,Final de Semana,Domingo,Carga leve
7977,02:30:00,25,3,3.1,3.71,0.0,0.0,64.12,100.0,9000,Final de Semana,Domingo,Carga leve
7978,02:45:00,25,3,3.06,3.53,0.0,0.0,65.5,100.0,9900,Final de Semana,Domingo,Carga leve
7979,03:00:00,25,3,3.06,3.53,0.0,0.0,65.5,100.0,10800,Final de Semana,Domingo,Carga leve
7980,03:15:00,25,3,3.13,3.67,0.0,0.0,64.89,100.0,11700,Final de Semana,Domingo,Carga leve
7981,03:30:00,25,3,3.1,3.46,0.0,0.0,66.73,100.0,12600,Final de Semana,Domingo,Carga leve
7982,03:45:00,25,3,3.31,3.92,0.0,0.0,64.52,100.0,13500,Final de Semana,Domingo,Carga leve
7983,04:00:00,25,3,3.67,4.57,0.0,0.0,62.62,100.0,14400,Final de Semana,Domingo,Carga leve
7984,04:15:00,25,3,3.24,3.74,0.0,0.0,65.48,100.0,15300,Final de Semana,Domingo,Carga leve
7985,04:30:00,25,3,3.13,3.53,0.0,0.0,66.34,100.0,16200,Final de Semana,Domingo,Carga leve
7986,04:45:00,25,3,3.1,3.42,0.0,0.0,67.16,100.0,17100,Final de Semana,Domingo,Carga leve
7987,05:00:00,25,3,3.31,3.78,0.0,0.0,65.88,100.0,18000,Final de Semana,Domingo,Carga leve
7988,05:15:00,25,3,3.49,3.89,0.0,0.0,66.78,100.0,18900,Final de Semana,Domingo,Carga leve
7989,05:30:00,25,3,3.06,3.24,0.0,0.0,68.66,100.0,19800,Final de Semana,Domingo,Carga leve
7990,05:45:00,25,3,3.06,3.28,0.0,0.0,68.22,100.0,20700,Final de Semana,Domingo,Carga leve
7991,06:00:00,25,3,3.06,3.17,0.0,0.0,69.45,100.0,21600,Final de Semana,Domingo,Carga leve
7992,06:15:00,25,3,2.99,3.2,0.0,0.0,68.27,100.0,22500,Final de Semana,Domingo,Carga leve
7993,06:30:00,25,3,3.02,3.38,0.0,0.0,66.63,100.0,23400,Final de Semana,Domingo,Carga leve
7994,06:45:00,25,3,2.99,3.46,0.0,0.0,65.38,100.0,24300,Final de Semana,Domingo,Carga leve
7995,07:00:00,25,3,3.02,3.31,0.0,0.0,67.4,100.0,25200,Final de Semana,Domingo,Carga leve
7996,07:15:00,25,3,3.02,3.42,0.0,0.0,66.19,100.0,26100,Final de Semana,Domingo,Carga leve
7997,07:30:00,25,3,2.99,3.42,0.0,0.0,65.82,100.0,27000,Final de Semana,Domingo,Carga leve
7998,07:45:00,25,3,3.06,3.67,0.0,0.0,64.04,100.0,27900,Final de Semana,Domingo,Carga leve
7999,08:00:00,25,3,3.13,3.78,0.0,0.0,63.78,100.0,28800,Final de Semana,Domingo,Carga leve
8000,08:15:00,25,3,17.93,13.68,0.0,0.01,79.5,100.0,29700,Final de Semana,Domingo,Carga leve
8001,08:30:00,25,3,36.68,27.79,0.0,0.02,79.71,100.0,30600,Final de Semana,Domingo,Carga leve
8002,08:45:00,25,3,37.4,27.72,0.0,0.02,80.34,100.0,31500,Final de Semana,Domingo,Carga leve
8003,09:00:00,25,3,32.65,2.99,3.24,0.01,99.58,99.51,32400,Final de Semana,Domingo,Carga leve
8004,09:15:00,25,3,36.07,0.07,3.2,0.02,100.0,99.61,33300,Final de Semana,Domingo,Carga media
8005,09:30:00,25,3,35.1,0.07,3.96,0.02,100.0,99.37,34200,Final de Semana,Domingo,Carga media
8006,09:45:00,25,3,32.4,0.07,6.52,0.01,100.0,98.03,35100,Final de Semana,Domingo,Carga media
8007,10:00:00,25,3,36.04,0.07,3.2,0.02,100.0,99.61,36000,Final de Semana,Domingo,Carga media
8008,10:15:00,25,3,34.09,0.04,4.54,0.02,100.0,99.12,36900,Final de Semana,Domingo,Carga maxima
8009,10:30:00,25,3,33.88,0.11,4.39,0.02,100.0,99.17,37800,Final de Semana,Domingo,Carga maxima
8010,10:45:00,25,3,35.28,0.07,3.06,0.02,100.0,99.63,38700,Final de Semana,Domingo,Carga maxima
8011,11:00:00,25,3,31.5,0.04,6.98,0.01,100.0,97.63,39600,Final de Semana,Domingo,Carga maxima
8012,11:15:00,25,3,29.92,9.11,0.5,0.01,95.66,99.99,40500,Final de Semana,Domingo,Carga maxima
8013,11:30:00,25,3,29.92,10.98,0.0,0.01,93.88,100.0,41400,Final de Semana,Domingo,Carga maxima
8014,11:45:00,25,3,29.59,8.93,0.0,0.01,95.74,100.0,42300,Final de Semana,Domingo,Carga maxima
8015,12:00:00,25,3,35.5,15.34,0.0,0.02,91.8,100.0,43200,Final de Semana,Domingo,Carga maxima
8016,12:15:00,25,3,7.38,0.58,18.97,0.0,99.69,36.26,44100,Final de Semana,Domingo,Carga media
8017,12:30:00,25,3,6.7,0.0,25.16,0.0,100.0,25.73,45000,Final de Semana,Domingo,Carga media
8018,12:45:00,25,3,6.37,0.0,25.06,0.0,100.0,24.64,45900,Final de Semana,Domingo,Carga media
8019,13:00:00,25,3,6.48,0.0,24.98,0.0,100.0,25.11,46800,Final de Semana,Domingo,Carga media
8020,13:15:00,25,3,17.75,0.11,15.84,0.01,100.0,74.61,47700,Final de Semana,Domingo,Carga maxima
8021,13:30:00,25,3,32.08,0.29,4.36,0.01,100.0,99.09,48600,Final de Semana,Domingo,Carga maxima
8022,13:45:00,25,3,32.33,0.22,4.1,0.01,100.0,99.21,49500,Final de Semana,Domingo,Carga maxima
8023,14:00:00,25,3,31.0,0.18,5.29,0.01,100.0,98.58,50400,Final de Semana,Domingo,Carga maxima
8024,14:15:00,25,3,32.11,0.29,4.21,0.01,100.0,99.15,51300,Final de Semana,Domingo,Carga maxima
8025,14:30:00,25,3,31.39,0.22,5.04,0.01,100.0,98.74,52200,Final de Semana,Domingo,Carga maxima
8026,14:45:00,25,3,32.29,0.14,4.36,0.01,100.0,99.1,53100,Final de Semana,Domingo,Carga maxima
8027,15:00:00,25,3,31.0,0.04,5.98,0.01,100.0,98.19,54000,Final de Semana,Domingo,Carga maxima
8028,15:15:00,25,3,34.34,0.07,3.42,0.02,100.0,99.51,54900,Final de Semana,Domingo,Carga maxima
8029,15:30:00,25,3,33.44,0.04,4.07,0.02,100.0,99.27,55800,Final de Semana,Domingo,Carga maxima
8030,15:45:00,25,3,29.2,0.0,7.02,0.01,100.0,97.23,56700,Final de Semana,Domingo,Carga maxima
8031,16:00:00,25,3,31.82,0.25,4.82,0.01,100.0,98.87,57600,Final de Semana,Domingo,Carga maxima
8032,16:15:00,25,3,33.84,0.36,3.38,0.02,99.99,99.5,58500,Final de Semana,Domingo,Carga maxima
8033,16:30:00,25,3,30.89,0.25,5.04,0.01,100.0,98.69,59400,Final de Semana,Domingo,Carga maxima
8034,16:45:00,25,3,31.03,0.29,4.39,0.01,100.0,99.01,60300,Final de Semana,Domingo,Carga maxima
8035,17:00:00,25,3,23.08,0.25,11.2,0.01,99.99,89.97,61200,Final de Semana,Domingo,Carga maxima
8036,17:15:00,25,3,5.08,0.0,25.2,0.0,100.0,19.76,62100,Final de Semana,Domingo,Carga media
8037,17:30:00,25,3,4.21,0.0,25.74,0.0,100.0,16.14,63000,Final de Semana,Domingo,Carga media
8038,17:45:00,25,3,4.1,0.0,25.92,0.0,100.0,15.62,63900,Final de Semana,Domingo,Carga media
8039,18:00:00,25,3,4.14,0.0,26.03,0.0,100.0,15.71,64800,Final de Semana,Domingo,Carga media
8040,18:15:00,25,3,3.82,0.0,8.39,0.0,100.0,41.44,65700,Final de Semana,Domingo,Carga media
8041,18:30:00,25,3,3.82,0.0,7.09,0.0,100.0,47.43,66600,Final de Semana,Domingo,Carga media
8042,18:45:00,25,3,3.96,0.0,21.6,0.0,100.0,18.03,67500,Final de Semana,Domingo,Carga media
8043,19:00:00,25,3,4.03,0.0,26.35,0.0,100.0,15.12,68400,Final de Semana,Domingo,Carga media
8044,19:15:00,25,3,4.1,0.0,26.5,0.0,100.0,15.29,69300,Final de Semana,Domingo,Carga media
8045,19:30:00,25,3,4.03,0.0,26.46,0.0,100.0,15.06,70200,Final de Semana,Domingo,Carga media
8046,19:45:00,25,3,4.72,0.0,26.46,0.0,100.0,17.56,71100,Final de Semana,Domingo,Carga media
8047,20:00:00,25,3,5.0,0.0,26.46,0.0,100.0,18.57,72000,Final de Semana,Domingo,Carga media
8048,20:15:00,25,3,4.07,0.0,26.46,0.0,100.0,15.2,72900,Final de Semana,Domingo,Carga media
8049,20:30:00,25,3,4.1,0.0,26.53,0.0,100.0,15.27,73800,Final de Semana,Domingo,Carga media
8050,20:45:00,25,3,4.03,0.0,26.6,0.0,100.0,14.98,74700,Final de Semana,Domingo,Carga media
8051,21:00:00,25,3,3.85,0.0,23.76,0.0,100.0,16.0,75600,Final de Semana,Domingo,Carga media
8052,21:15:00,25,3,3.35,0.0,17.42,0.0,100.0,18.88,76500,Final de Semana,Domingo,Carga media
8053,21:30:00,25,3,3.38,0.0,17.5,0.0,100.0,18.96,77400,Final de Semana,Domingo,Carga media
8054,21:45:00,25,3,3.46,0.0,17.46,0.0,100.0,19.44,78300,Final de Semana,Domingo,Carga media
8055,22:00:00,25,3,3.35,0.0,17.5,0.0,100.0,18.8,79200,Final de Semana,Domingo,Carga media
8056,22:15:00,25,3,3.28,1.4,9.79,0.0,91.97,31.77,80100,Final de Semana,Domingo,Carga media
8057,22:30:00,25,3,3.13,3.82,0.0,0.0,63.38,100.0,81000,Final de Semana,Domingo,Carga media
8058,22:45:00,25,3,3.13,3.78,0.0,0.0,63.78,100.0,81900,Final de Semana,Domingo,Carga media
8059,23:00:00,25,3,3.13,3.64,0.0,0.0,65.2,100.0,82800,Final de Semana,Domingo,Carga media
8060,23:15:00,25,3,3.1,3.35,0.0,0.0,67.92,100.0,83700,Final de Semana,Domingo,Carga leve
8061,23:30:00,25,3,3.02,3.28,0.0,0.0,67.73,100.0,84600,Final de Semana,Domingo,Carga leve
8062,23:45:00,25,3,4.28,4.5,0.0,0.0,68.92,100.0,85500,Final de Semana,Domingo,Carga leve
8063,00:00:00,25,3,3.92,4.68,0.0,0.0,64.21,100.0,0,Final de Semana,Domingo,Carga leve
8064,00:15:00,26,3,3.13,3.53,0.0,0.0,66.34,100.0,900,Dia da Semana,Segunda-feira,Carga leve
8065,00:30:00,26,3,3.1,3.53,0.0,0.0,65.99,100.0,1800,Dia da Semana,Segunda-feira,Carga leve
8066,00:45:00,26,3,3.13,3.56,0.0,0.0,66.03,100.0,2700,Dia da Semana,Segunda-feira,Carga leve
8067,01:00:00,26,3,3.1,3.67,0.0,0.0,64.53,100.0,3600,Dia da Semana,Segunda-feira,Carga leve
8068,01:15:00,26,3,3.13,3.71,0.0,0.0,64.48,100.0,4500,Dia da Semana,Segunda-feira,Carga leve
8069,01:30:00,26,3,3.1,3.6,0.0,0.0,65.25,100.0,5400,Dia da Semana,Segunda-feira,Carga leve
8070,01:45:00,26,3,3.13,3.64,0.0,0.0,65.2,100.0,6300,Dia da Semana,Segunda-feira,Carga leve
8071,02:00:00,26,3,3.06,3.46,0.0,0.0,66.25,100.0,7200,Dia da Semana,Segunda-feira,Carga leve
8072,02:15:00,26,3,3.1,3.64,0.0,0.0,64.84,100.0,8100,Dia da Semana,Segunda-feira,Carga leve
8073,02:30:00,26,3,3.13,3.78,0.0,0.0,63.78,100.0,9000,Dia da Semana,Segunda-feira,Carga leve
8074,02:45:00,26,3,3.24,3.67,0.0,0.0,66.18,100.0,9900,Dia da Semana,Segunda-feira,Carga leve
8075,03:00:00,26,3,3.71,3.96,0.0,0.0,68.37,100.0,10800,Dia da Semana,Segunda-feira,Carga leve
8076,03:15:00,26,3,3.1,3.6,0.0,0.0,65.25,100.0,11700,Dia da Semana,Segunda-feira,Carga leve
8077,03:30:00,26,3,3.1,3.6,0.0,0.0,65.25,100.0,12600,Dia da Semana,Segunda-feira,Carga leve
8078,03:45:00,26,3,3.1,3.53,0.0,0.0,65.99,100.0,13500,Dia da Semana,Segunda-feira,Carga leve
8079,04:00:00,26,3,3.31,3.85,0.0,0.0,65.19,100.0,14400,Dia da Semana,Segunda-feira,Carga leve
8080,04:15:00,26,3,3.71,4.72,0.0,0.0,61.8,100.0,15300,Dia da Semana,Segunda-feira,Carga leve
8081,04:30:00,26,3,3.42,4.21,0.0,0.0,63.05,100.0,16200,Dia da Semana,Segunda-feira,Carga leve
8082,04:45:00,26,3,3.1,3.53,0.0,0.0,65.99,100.0,17100,Dia da Semana,Segunda-feira,Carga leve
8083,05:00:00,26,3,3.1,3.49,0.0,0.0,66.41,100.0,18000,Dia da Semana,Segunda-feira,Carga leve
8084,05:15:00,26,3,3.13,3.49,0.0,0.0,66.77,100.0,18900,Dia da Semana,Segunda-feira,Carga leve
8085,05:30:00,26,3,3.1,3.42,0.0,0.0,67.16,100.0,19800,Dia da Semana,Segunda-feira,Carga leve
8086,05:45:00,26,3,3.1,3.42,0.0,0.0,67.16,100.0,20700,Dia da Semana,Segunda-feira,Carga leve
8087,06:00:00,26,3,3.1,3.49,0.0,0.0,66.41,100.0,21600,Dia da Semana,Segunda-feira,Carga leve
8088,06:15:00,26,3,3.49,4.18,0.0,0.0,64.09,100.0,22500,Dia da Semana,Segunda-feira,Carga leve
8089,06:30:00,26,3,3.1,3.42,0.0,0.0,67.16,100.0,23400,Dia da Semana,Segunda-feira,Carga leve
8090,06:45:00,26,3,3.06,3.35,0.0,0.0,67.44,100.0,24300,Dia da Semana,Segunda-feira,Carga leve
8091,07:00:00,26,3,3.06,3.67,0.0,0.0,64.04,100.0,25200,Dia da Semana,Segunda-feira,Carga leve
8092,07:15:00,26,3,3.38,3.74,0.0,0.0,67.05,100.0,26100,Dia da Semana,Segunda-feira,Carga leve
8093,07:30:00,26,3,3.82,3.56,0.0,0.0,73.16,100.0,27000,Dia da Semana,Segunda-feira,Carga leve
8094,07:45:00,26,3,3.85,3.64,0.0,0.0,72.66,100.0,27900,Dia da Semana,Segunda-feira,Carga leve
8095,08:00:00,26,3,5.08,4.86,0.0,0.0,72.26,100.0,28800,Dia da Semana,Segunda-feira,Carga leve
8096,08:15:00,26,3,25.45,19.12,0.0,0.01,79.95,100.0,29700,Dia da Semana,Segunda-feira,Carga leve
8097,08:30:00,26,3,54.25,43.7,0.0,0.02,77.88,100.0,30600,Dia da Semana,Segunda-feira,Carga leve
8098,08:45:00,26,3,63.54,47.99,0.0,0.03,79.8,100.0,31500,Dia da Semana,Segunda-feira,Carga leve
8099,09:00:00,26,3,54.79,15.55,0.0,0.03,96.2,100.0,32400,Dia da Semana,Segunda-feira,Carga leve
8100,09:15:00,26,3,87.23,22.03,0.0,0.04,96.96,100.0,33300,Dia da Semana,Segunda-feira,Carga media
8101,09:30:00,26,3,99.25,23.11,0.0,0.05,97.39,100.0,34200,Dia da Semana,Segunda-feira,Carga media
8102,09:45:00,26,3,90.18,21.35,0.0,0.04,97.31,100.0,35100,Dia da Semana,Segunda-feira,Carga media
8103,10:00:00,26,3,74.05,17.82,0.0,0.03,97.22,100.0,36000,Dia da Semana,Segunda-feira,Carga media
8104,10:15:00,26,3,53.86,11.59,0.65,0.02,97.76,99.99,36900,Dia da Semana,Segunda-feira,Carga maxima
8105,10:30:00,26,3,38.88,2.41,1.48,0.02,99.81,99.93,37800,Dia da Semana,Segunda-feira,Carga maxima
8106,10:45:00,26,3,55.04,12.92,0.83,0.03,97.35,99.99,38700,Dia da Semana,Segunda-feira,Carga maxima
8107,11:00:00,26,3,36.65,2.38,1.3,0.02,99.79,99.94,39600,Dia da Semana,Segunda-feira,Carga maxima
8108,11:15:00,26,3,36.11,14.18,0.11,0.02,93.08,100.0,40500,Dia da Semana,Segunda-feira,Carga maxima
8109,11:30:00,26,3,35.86,15.59,0.0,0.02,91.71,100.0,41400,Dia da Semana,Segunda-feira,Carga maxima
8110,11:45:00,26,3,36.94,16.49,0.0,0.02,91.31,100.0,42300,Dia da Semana,Segunda-feira,Carga maxima
8111,12:00:00,26,3,41.26,18.25,0.0,0.02,91.45,100.0,43200,Dia da Semana,Segunda-feira,Carga maxima
8112,12:15:00,26,3,9.9,1.08,18.86,0.0,99.41,46.48,44100,Dia da Semana,Segunda-feira,Carga media
8113,12:30:00,26,3,5.29,0.0,26.03,0.0,100.0,19.92,45000,Dia da Semana,Segunda-feira,Carga media
8114,12:45:00,26,3,4.75,0.0,19.4,0.0,100.0,23.78,45900,Dia da Semana,Segunda-feira,Carga media
8115,13:00:00,26,3,4.54,0.0,16.78,0.0,100.0,26.12,46800,Dia da Semana,Segunda-feira,Carga media
8116,13:15:00,26,3,38.27,5.69,3.13,0.02,98.91,99.67,47700,Dia da Semana,Segunda-feira,Carga maxima
8117,13:30:00,26,3,47.27,9.47,0.07,0.02,98.05,100.0,48600,Dia da Semana,Segunda-feira,Carga maxima
8118,13:45:00,26,3,49.21,12.24,0.0,0.02,97.04,100.0,49500,Dia da Semana,Segunda-feira,Carga maxima
8119,14:00:00,26,3,49.57,12.24,0.04,0.02,97.08,100.0,50400,Dia da Semana,Segunda-feira,Carga maxima
8120,14:15:00,26,3,52.24,14.26,0.0,0.02,96.47,100.0,51300,Dia da Semana,Segunda-feira,Carga maxima
8121,14:30:00,26,3,88.16,23.51,0.0,0.04,96.62,100.0,52200,Dia da Semana,Segunda-feira,Carga maxima
8122,14:45:00,26,3,96.98,24.91,0.0,0.04,96.86,100.0,53100,Dia da Semana,Segunda-feira,Carga maxima
8123,15:00:00,26,3,75.71,17.46,0.0,0.03,97.44,100.0,54000,Dia da Semana,Segunda-feira,Carga maxima
8124,15:15:00,26,3,59.76,14.15,0.0,0.03,97.31,100.0,54900,Dia da Semana,Segunda-feira,Carga maxima
8125,15:30:00,26,3,74.16,20.41,0.0,0.03,96.42,100.0,55800,Dia da Semana,Segunda-feira,Carga maxima
8126,15:45:00,26,3,81.58,23.15,0.0,0.04,96.2,100.0,56700,Dia da Semana,Segunda-feira,Carga maxima
8127,16:00:00,26,3,76.86,18.65,0.0,0.04,97.18,100.0,57600,Dia da Semana,Segunda-feira,Carga maxima
8128,16:15:00,26,3,89.89,22.57,0.0,0.04,96.99,100.0,58500,Dia da Semana,Segunda-feira,Carga maxima
8129,16:30:00,26,3,53.06,4.46,1.58,0.02,99.65,99.96,59400,Dia da Semana,Segunda-feira,Carga maxima
8130,16:45:00,26,3,77.15,10.8,0.43,0.04,99.03,100.0,60300,Dia da Semana,Segunda-feira,Carga maxima
8131,17:00:00,26,3,41.58,5.83,1.3,0.02,99.03,99.95,61200,Dia da Semana,Segunda-feira,Carga maxima
8132,17:15:00,26,3,50.29,20.56,0.0,0.02,92.56,100.0,62100,Dia da Semana,Segunda-feira,Carga media
8133,17:30:00,26,3,55.87,26.89,0.0,0.03,90.11,100.0,63000,Dia da Semana,Segunda-feira,Carga media
8134,17:45:00,26,3,29.59,0.32,10.84,0.01,99.99,93.9,63900,Dia da Semana,Segunda-feira,Carga media
8135,18:00:00,26,3,29.38,0.0,11.99,0.01,100.0,92.59,64800,Dia da Semana,Segunda-feira,Carga media
8136,18:15:00,26,3,43.24,26.35,0.72,0.02,85.39,99.99,65700,Dia da Semana,Segunda-feira,Carga media
8137,18:30:00,26,3,51.73,42.26,0.0,0.02,77.44,100.0,66600,Dia da Semana,Segunda-feira,Carga media
8138,18:45:00,26,3,59.33,34.16,0.0,0.03,86.66,100.0,67500,Dia da Semana,Segunda-feira,Carga media
8139,19:00:00,26,3,53.86,25.74,0.0,0.02,90.23,100.0,68400,Dia da Semana,Segunda-feira,Carga media
8140,19:15:00,26,3,51.16,24.44,0.0,0.02,90.23,100.0,69300,Dia da Semana,Segunda-feira,Carga media
8141,19:30:00,26,3,47.77,17.21,0.0,0.02,94.08,100.0,70200,Dia da Semana,Segunda-feira,Carga media
8142,19:45:00,26,3,60.37,30.82,0.0,0.03,89.06,100.0,71100,Dia da Semana,Segunda-feira,Carga media
8143,20:00:00,26,3,52.78,24.66,0.0,0.02,90.6,100.0,72000,Dia da Semana,Segunda-feira,Carga media
8144,20:15:00,26,3,55.15,28.4,0.0,0.03,88.9,100.0,72900,Dia da Semana,Segunda-feira,Carga media
8145,20:30:00,26,3,50.87,23.8,0.0,0.02,90.58,100.0,73800,Dia da Semana,Segunda-feira,Carga media
8146,20:45:00,26,3,45.07,11.56,0.0,0.02,96.86,100.0,74700,Dia da Semana,Segunda-feira,Carga media
8147,21:00:00,26,3,35.17,2.74,4.93,0.02,99.7,99.03,75600,Dia da Semana,Segunda-feira,Carga media
8148,21:15:00,26,3,7.85,0.0,23.51,0.0,100.0,31.67,76500,Dia da Semana,Segunda-feira,Carga media
8149,21:30:00,26,3,4.32,0.0,25.7,0.0,100.0,16.58,77400,Dia da Semana,Segunda-feira,Carga media
8150,21:45:00,26,3,4.21,0.0,25.81,0.0,100.0,16.1,78300,Dia da Semana,Segunda-feira,Carga media
8151,22:00:00,26,3,4.25,0.0,25.85,0.0,100.0,16.22,79200,Dia da Semana,Segunda-feira,Carga media
8152,22:15:00,26,3,4.32,2.2,14.36,0.0,89.11,28.81,80100,Dia da Semana,Segunda-feira,Carga media
8153,22:30:00,26,3,4.93,6.05,0.0,0.0,63.17,100.0,81000,Dia da Semana,Segunda-feira,Carga media
8154,22:45:00,26,3,3.82,4.39,0.0,0.0,65.64,100.0,81900,Dia da Semana,Segunda-feira,Carga media
8155,23:00:00,26,3,3.74,4.46,0.0,0.0,64.25,100.0,82800,Dia da Semana,Segunda-feira,Carga media
8156,23:15:00,26,3,3.74,4.68,0.0,0.0,62.43,100.0,83700,Dia da Semana,Segunda-feira,Carga leve
8157,23:30:00,26,3,3.67,4.82,0.0,0.0,60.58,100.0,84600,Dia da Semana,Segunda-feira,Carga leve
8158,23:45:00,26,3,3.64,4.21,0.0,0.0,65.4,100.0,85500,Dia da Semana,Segunda-feira,Carga leve
8159,00:00:00,26,3,3.71,4.21,0.0,0.0,66.11,100.0,0,Dia da Semana,Segunda-feira,Carga leve
8160,00:15:00,27,3,3.67,4.54,0.0,0.0,62.87,100.0,900,Dia da Semana,Terca-feira,Carga leve
8161,00:30:00,27,3,3.82,4.79,0.0,0.0,62.35,100.0,1800,Dia da Semana,Terca-feira,Carga leve
8162,00:45:00,27,3,3.74,4.64,0.0,0.0,62.76,100.0,2700,Dia da Semana,Terca-feira,Carga leve
8163,01:00:00,27,3,3.74,4.9,0.0,0.0,60.67,100.0,3600,Dia da Semana,Terca-feira,Carga leve
8164,01:15:00,27,3,3.74,4.64,0.0,0.0,62.76,100.0,4500,Dia da Semana,Terca-feira,Carga leve
8165,01:30:00,27,3,3.71,4.86,0.0,0.0,60.68,100.0,5400,Dia da Semana,Terca-feira,Carga leve
8166,01:45:00,27,3,3.82,4.9,0.0,0.0,61.48,100.0,6300,Dia da Semana,Terca-feira,Carga leve
8167,02:00:00,27,3,3.71,4.43,0.0,0.0,64.21,100.0,7200,Dia da Semana,Terca-feira,Carga leve
8168,02:15:00,27,3,4.1,4.75,0.0,0.0,65.34,100.0,8100,Dia da Semana,Terca-feira,Carga leve
8169,02:30:00,27,3,4.86,5.51,0.0,0.0,66.15,100.0,9000,Dia da Semana,Terca-feira,Carga leve
8170,02:45:00,27,3,3.85,4.72,0.0,0.0,63.21,100.0,9900,Dia da Semana,Terca-feira,Carga leve
8171,03:00:00,27,3,3.78,4.46,0.0,0.0,64.66,100.0,10800,Dia da Semana,Terca-feira,Carga leve
8172,03:15:00,27,3,3.6,4.0,0.0,0.0,66.9,100.0,11700,Dia da Semana,Terca-feira,Carga leve
8173,03:30:00,27,3,3.13,3.82,0.0,0.0,63.38,100.0,12600,Dia da Semana,Terca-feira,Carga leve
8174,03:45:00,27,3,3.1,3.78,0.0,0.0,63.41,100.0,13500,Dia da Semana,Terca-feira,Carga leve
8175,04:00:00,27,3,3.1,3.71,0.0,0.0,64.12,100.0,14400,Dia da Semana,Terca-feira,Carga leve
8176,04:15:00,27,3,3.17,3.85,0.0,0.0,63.56,100.0,15300,Dia da Semana,Terca-feira,Carga leve
8177,04:30:00,27,3,3.13,3.82,0.0,0.0,63.38,100.0,16200,Dia da Semana,Terca-feira,Carga leve
8178,04:45:00,27,3,3.1,3.71,0.0,0.0,64.12,100.0,17100,Dia da Semana,Terca-feira,Carga leve
8179,05:00:00,27,3,3.1,3.82,0.0,0.0,63.01,100.0,18000,Dia da Semana,Terca-feira,Carga leve
8180,05:15:00,27,3,3.13,3.82,0.0,0.0,63.38,100.0,18900,Dia da Semana,Terca-feira,Carga leve
8181,05:30:00,27,3,3.17,3.82,0.0,0.0,63.86,100.0,19800,Dia da Semana,Terca-feira,Carga leve
8182,05:45:00,27,3,3.1,3.71,0.0,0.0,64.12,100.0,20700,Dia da Semana,Terca-feira,Carga leve
8183,06:00:00,27,3,3.13,3.74,0.0,0.0,64.18,100.0,21600,Dia da Semana,Terca-feira,Carga leve
8184,06:15:00,27,3,3.2,3.89,0.0,0.0,63.53,100.0,22500,Dia da Semana,Terca-feira,Carga leve
8185,06:30:00,27,3,4.43,5.18,0.0,0.0,64.99,100.0,23400,Dia da Semana,Terca-feira,Carga leve
8186,06:45:00,27,3,3.53,4.54,0.0,0.0,61.38,100.0,24300,Dia da Semana,Terca-feira,Carga leve
8187,07:00:00,27,3,3.13,4.18,0.0,0.0,59.94,100.0,25200,Dia da Semana,Terca-feira,Carga leve
8188,07:15:00,27,3,3.06,3.89,0.0,0.0,61.83,100.0,26100,Dia da Semana,Terca-feira,Carga leve
8189,07:30:00,27,3,3.67,4.18,0.0,0.0,65.98,100.0,27000,Dia da Semana,Terca-feira,Carga leve
8190,07:45:00,27,3,4.46,5.47,0.0,0.0,63.19,100.0,27900,Dia da Semana,Terca-feira,Carga leve
8191,08:00:00,27,3,6.05,6.7,0.0,0.0,67.02,100.0,28800,Dia da Semana,Terca-feira,Carga leve
